time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1155580,1337502,OSWR,B22,8/24/2008,6:01:00,3.1,23.75,794,7.8,7.41,2.5,,2
1155581,1337503,OSWR,B22,8/24/2008,8:01:00,3.1,23.7,793,7.78,7.33,2.3,,2.2
1155582,1337504,OSWR,B22,8/24/2008,10:01:00,3.1,23.73,790,7.78,7.31,2.4,,2.8
1155996,1337950,OSWR,B22,8/24/2008,12:01:00,3.1,23.9,785,7.81,7.61,1.9,,2.3
1155998,1337951,OSWR,B22,8/24/2008,14:01:00,3.1,24.15,782,7.85,7.96,1.7,,2.5
1156000,1337953,OSWR,B22,8/24/2008,16:01:00,3.1,24.48,770,7.88,8.2,1.6,,1.7
1156002,1337956,OSWR,B22,8/24/2008,18:01:00,3,24.69,753,7.92,8.41,1.7,,2.7
1156005,1337958,OSWR,B22,8/24/2008,20:01:00,3,24.73,735,7.93,8.38,3.1,,3.2
1156007,1337960,OSWR,B22,8/24/2008,22:01:00,3,24.62,730,7.9,8.18,1.9,,2.7
1156013,1337966,OSWR,B22,8/25/2008,0:01:00,3,24.47,735,7.86,7.93,2,,2.7
1156014,1337967,OSWR,B22,8/25/2008,2:01:00,3.1,24.32,748,7.83,7.7,1.9,,3.2
1156015,1337968,OSWR,B22,8/25/2008,4:01:00,3,24.21,756,7.8,7.53,2,,2.1
1156016,1337969,OSWR,B22,8/25/2008,6:01:00,3.1,24.1,766,7.77,7.37,1.9,,3.4
1156017,1337970,OSWR,B22,8/25/2008,8:01:00,3.1,24.03,772,7.76,7.32,2.2,,3
1156018,1337971,OSWR,B22,8/25/2008,10:01:00,3.1,24.07,779,7.75,7.23,2.3,,1.5
1156761,1338819,OSWR,B22,8/25/2008,12:01:00,3.1,24.17,783,7.78,7.54,2.1,,2.8
1156763,1338820,OSWR,B22,8/25/2008,14:01:00,3.1,24.27,777,7.8,7.75,1.9,,3.1
1156765,1338822,OSWR,B22,8/25/2008,16:01:00,3.1,24.37,777,7.82,7.9,2,,3
1156767,1338824,OSWR,B22,8/25/2008,18:01:00,3.1,24.37,781,7.85,8.1,1.5,,2.8
1156769,1338826,OSWR,B22,8/25/2008,20:01:00,3.1,24.2,774,7.86,8.06,2,,2.5
1156771,1338828,OSWR,B22,8/25/2008,22:01:00,3.1,24.04,771,7.82,7.77,1.9,,3.1
1156773,1338830,OSWR,B22,8/26/2008,0:01:00,3.1,23.91,771,7.8,7.56,2.2,,2.6
1156774,1338831,OSWR,B22,8/26/2008,2:01:00,3.1,23.81,770,7.79,7.51,2.3,,2.4
1156776,1338833,OSWR,B22,8/26/2008,4:01:00,3.1,23.71,762,7.78,7.4,2.4,,2.6
1156778,1338835,OSWR,B22,8/26/2008,6:01:00,3.1,23.6,758,7.77,7.34,2.7,,2.8
1156780,1338836,OSWR,B22,8/26/2008,8:01:00,3.1,23.51,772,7.76,7.26,3.4,,2
1212628,1398498,OSWR,B22,8/26/2008,10:01:00,3.1,23.51,784,7.76,7.26,2.7,,3.9
1212629,1398499,OSWR,B22,8/26/2008,12:01:00,3.1,23.61,790,7.77,7.45,2.3,,2.3
1212630,1398500,OSWR,B22,8/26/2008,14:01:00,3.1,23.86,807,7.8,7.7,1.8,,2.1
1212631,1398501,OSWR,B22,8/26/2008,16:01:00,3.1,24.06,817,7.83,7.91,1.9,,2.2
1212632,1398502,OSWR,B22,8/26/2008,18:01:00,3.1,24.14,821,7.87,8.2,1.8,,2.8
1212633,1398503,OSWR,B22,8/26/2008,20:01:00,3.1,23.98,833,7.87,8.22,1.6,,2.5
1212634,1398504,OSWR,B22,8/26/2008,22:01:00,3.1,23.74,849,7.83,7.84,2.3,,2.3
1212635,1398505,OSWR,B22,8/27/2008,0:01:00,3.1,23.62,849,7.81,7.6,2.9,,2.4
1212636,1398506,OSWR,B22,8/27/2008,2:01:00,3.1,23.5,845,7.79,7.44,2,,1.3
1212637,1398507,OSWR,B22,8/27/2008,4:01:00,3.1,23.41,842,7.77,7.31,2.3,,2.5
1212638,1398508,OSWR,B22,8/27/2008,6:01:00,3.1,23.34,839,7.76,7.24,2.9,,2.6
1212639,1398509,OSWR,B22,8/27/2008,8:01:00,3.2,23.26,842,7.75,7.1,2.6,,2.6
1212640,1398510,OSWR,B22,8/27/2008,10:01:00,3.1,23.23,839,7.75,7.12,2.5,,3
1212641,1398511,OSWR,B22,8/27/2008,12:01:00,3.2,23.32,831,7.79,7.43,2.8,,2.4
1212642,1398512,OSWR,B22,8/27/2008,14:01:00,3.1,23.47,831,7.82,7.78,1.8,,3
1212643,1398513,OSWR,B22,8/27/2008,16:01:00,3.1,23.62,826,7.84,7.92,2.6,,1.7
1212644,1398514,OSWR,B22,8/27/2008,18:01:00,3.1,23.8,826,7.88,8.25,1.7,,2.5
1212645,1398515,OSWR,B22,8/27/2008,20:01:00,3.1,24.01,828,7.89,8.35,1.5,,2.5
1212646,1398516,OSWR,B22,8/27/2008,22:01:00,3.1,23.96,825,7.89,8.28,2,,3.1
1212647,1398517,OSWR,B22,8/28/2008,0:01:00,3.1,23.87,816,7.87,8.05,2.2,,2.9
1212648,1398518,OSWR,B22,8/28/2008,2:01:00,3.1,23.7,797,7.85,7.88,1.7,,2.8
1212649,1398519,OSWR,B22,8/28/2008,4:01:00,3.1,23.54,772,7.83,7.71,2.7,,2.4
1212650,1398520,OSWR,B22,8/28/2008,6:01:00,3.1,23.43,757,7.81,7.63,2.7,,2.4
1212651,1398521,OSWR,B22,8/28/2008,8:01:00,3.1,23.28,738,7.81,7.63,2.1,,1.9
1212652,1398522,OSWR,B22,8/28/2008,10:01:00,3.1,23.23,732,7.82,7.69,2.2,,3
1212653,1398523,OSWR,B22,8/28/2008,12:01:00,3.1,23.28,733,7.81,7.74,2.8,,2.7
1212654,1398524,OSWR,B22,8/28/2008,14:01:00,3.1,23.61,743,7.91,8.38,1.8,,3.2
1212655,1398525,OSWR,B22,8/28/2008,16:01:00,3.1,23.71,737,7.93,8.54,2.3,,3.3
1212656,1398526,OSWR,B22,8/28/2008,18:01:00,3.1,23.78,723,8,8.89,2.1,,3.8
1212657,1398527,OSWR,B22,8/28/2008,20:01:00,3.1,23.69,725,7.97,8.67,2.3,,3.3
1212658,1398528,OSWR,B22,8/28/2008,22:01:00,3.1,23.61,721,7.93,8.39,2.1,,3.2
1212659,1398529,OSWR,B22,8/29/2008,0:01:00,3.1,23.51,719,7.89,8.14,2.8,,3.5
1212660,1398530,OSWR,B22,8/29/2008,2:01:00,3.1,23.41,733,7.85,7.91,2.5,,3.3
1212661,1398531,OSWR,B22,8/29/2008,4:01:00,3.1,23.34,750,7.8,7.63,2.8,,2.9
1212662,1398532,OSWR,B22,8/29/2008,6:01:00,3.1,23.22,756,7.77,7.38,2.2,,3.1
1212663,1398533,OSWR,B22,8/29/2008,8:01:00,3.1,23.13,759,7.75,7.27,2.4,,3
1212664,1398534,OSWR,B22,8/29/2008,10:01:00,3.1,23.1,769,7.73,7.21,3,,2.3
1212665,1398535,OSWR,B22,8/29/2008,12:01:00,3.1,23.08,769,7.76,7.41,2.1,,2.9
1212666,1398536,OSWR,B22,8/29/2008,14:01:00,3.1,23.13,769,7.78,7.62,2.8,,3
1212667,1398537,OSWR,B22,8/29/2008,16:01:00,3.1,23.19,773,7.81,7.83,1.9,,2.7
1212668,1398538,OSWR,B22,8/29/2008,18:01:00,3.1,23.21,776,7.81,7.89,2.7,,3.2
1212669,1398539,OSWR,B22,8/29/2008,20:01:00,3.1,23.19,775,7.82,7.88,2.6,,3.1
1212670,1398540,OSWR,B22,8/29/2008,22:01:00,3.1,23.12,769,7.81,7.77,2.2,,3
1212671,1398541,OSWR,B22,8/30/2008,0:01:00,3.1,23.03,768,7.79,7.57,2.5,,2.9
1212672,1398542,OSWR,B22,8/30/2008,2:01:00,3.1,22.96,776,7.76,7.41,2.3,,2.3
1212673,1398543,OSWR,B22,8/30/2008,4:01:00,3.1,22.88,786,7.74,7.23,2.4,,2.4
1212674,1398544,OSWR,B22,8/30/2008,6:01:00,3.1,22.82,791,7.72,7.09,3.5,,2.3
1212675,1398545,OSWR,B22,8/30/2008,8:01:00,3.1,22.77,799,7.72,7.01,3,,2.3
1212676,1398546,OSWR,B22,8/30/2008,10:01:00,3.1,22.75,804,7.71,6.97,2.6,,2.9
1212677,1398547,OSWR,B22,8/30/2008,12:01:00,3.1,22.81,802,7.72,7.1,3.1,,2.5
1212678,1398548,OSWR,B22,8/30/2008,14:01:00,3.1,22.92,803,7.73,7.16,2.2,,2.5
1212679,1398549,OSWR,B22,8/30/2008,16:01:00,3.1,23.17,807,7.77,7.52,2.1,,2.1
1212680,1398550,OSWR,B22,8/30/2008,18:01:00,3.1,23.43,806,7.82,7.84,2.1,,2.5
1212681,1398551,OSWR,B22,8/30/2008,20:01:00,3.1,23.42,809,7.85,8.04,2.5,,2.5
1212682,1398552,OSWR,B22,8/30/2008,22:01:00,3.1,23.25,826,7.81,7.38,2.5,,2.1
1212683,1398553,OSWR,B22,8/31/2008,0:01:00,3.2,23.08,839,7.76,7.4,2.4,,3.2
1212684,1398554,OSWR,B22,8/31/2008,2:01:00,3.2,22.93,837,7.75,7.3,2.7,,2.5
1212685,1398555,OSWR,B22,8/31/2008,4:01:00,3.2,22.8,824,7.75,7.27,2.4,,3.5
1212686,1398556,OSWR,B22,8/31/2008,6:01:00,3.2,22.69,821,7.73,7.11,2.2,,2
1212687,1398557,OSWR,B22,8/31/2008,8:01:00,3.2,22.62,832,7.73,7.1,2.6,,2.7
1212688,1398558,OSWR,B22,8/31/2008,10:01:00,3.2,22.68,853,7.74,7.18,3.2,,2.9
1212689,1398559,OSWR,B22,8/31/2008,12:01:00,3.2,22.81,872,7.75,7.25,2.3,,2.1
1212690,1398560,OSWR,B22,8/31/2008,14:01:00,3.2,23.22,883,7.79,7.64,1.9,,2.7
1212691,1398561,OSWR,B22,8/31/2008,16:01:00,3.2,23.4,893,7.84,8.01,1.9,,2.8
1212692,1398562,OSWR,B22,8/31/2008,18:01:00,3.2,23.53,900,7.88,8.2,2.7,,2.5
1212693,1398563,OSWR,B22,8/31/2008,20:01:00,3.2,23.49,916,7.9,8.35,2.6,,2.6
1212694,1398564,OSWR,B22,8/31/2008,22:01:00,3.2,23.25,924,7.84,7.86,2.5,,3.6
1212695,1398565,OSWR,B22,9/1/2008,0:01:00,3.2,23.08,919,7.81,7.57,2.7,,4.5
1212696,1398566,OSWR,B22,9/1/2008,2:01:00,3.2,22.94,910,7.79,7.39,31.3,,2.7
1212697,1398567,OSWR,B22,9/1/2008,4:01:00,3.2,22.84,907,7.76,7.22,2.6,,3
1212698,1398568,OSWR,B22,9/1/2008,6:01:00,3.2,22.77,916,7.74,7.02,2.6,,2.6
1212699,1398569,OSWR,B22,9/1/2008,8:01:00,3.2,22.7,929,7.71,6.87,2.6,,3.1
1212700,1398570,OSWR,B22,9/1/2008,10:01:00,3.2,22.79,934,7.72,6.97,2.9,,2.9
1212701,1398571,OSWR,B22,9/1/2008,12:01:00,3.2,22.93,928,7.74,7.15,2.4,,2.1
1212702,1398572,OSWR,B22,9/1/2008,14:01:00,3.2,23.18,927,7.77,7.42,2.4,,2.1
1212703,1398573,OSWR,B22,9/1/2008,16:01:00,3.2,23.48,924,7.81,7.7,2.2,,2.4
1212704,1398574,OSWR,B22,9/1/2008,18:01:00,3.2,23.62,927,7.84,7.91,2.1,,2
1212705,1398575,OSWR,B22,9/1/2008,20:01:00,3.2,23.59,920,7.86,8.02,2.8,,2.8
1212706,1398576,OSWR,B22,9/1/2008,22:01:00,3.2,23.44,921,7.83,7.81,2,,2.4
1212707,1398577,OSWR,B22,9/2/2008,0:01:00,3.2,23.24,914,7.79,7.47,3.3,,2.7
1212708,1398578,OSWR,B22,9/2/2008,2:01:00,3.2,23.08,911,7.77,7.27,2.8,,3.3
1212709,1398579,OSWR,B22,9/2/2008,4:01:00,3.2,22.95,913,7.75,7.09,2.8,,2.7
1212710,1398580,OSWR,B22,9/2/2008,6:01:00,3.2,22.84,913,7.72,6.9,2.7,,2.5
1212711,1398581,OSWR,B22,9/2/2008,8:01:00,3.2,22.78,900,7.71,6.83,2.9,,1.9
1212712,1398582,OSWR,B22,9/2/2008,10:01:00,3.2,22.85,898,7.71,6.88,3.7,,3.2
1212713,1398583,OSWR,B22,9/2/2008,14:01:00,3.1,23.25,879,7.76,7.38,2.3,,3.1
1212714,1398584,OSWR,B22,9/2/2008,16:01:00,3.1,23.5,871,7.78,7.53,2.3,,2.2
1212715,1398585,OSWR,B22,9/2/2008,18:01:00,3.1,23.77,853,7.82,7.81,2,,2.5
1212716,1398586,OSWR,B22,9/2/2008,20:01:00,3.1,23.85,843,7.85,8.03,2.9,,2.7
1212717,1398587,OSWR,B22,9/2/2008,22:01:00,3.1,23.67,840,7.8,7.64,2.4,,2.4
1212718,1398588,OSWR,B22,9/3/2008,0:01:00,3.1,23.51,825,7.78,7.36,2.2,,2.1
1212719,1398589,OSWR,B22,9/3/2008,2:01:00,3.1,23.36,809,7.78,7.31,3.4,,2.7
1212720,1398590,OSWR,B22,9/3/2008,4:01:00,3.1,23.2,788,7.78,7.34,2.6,,3.2
1212721,1398591,OSWR,B22,9/3/2008,6:01:00,3.1,23.08,797,7.74,7.08,3.2,,3.2
1212722,1398592,OSWR,B22,9/3/2008,8:01:00,3.1,22.98,804,7.73,6.98,2.7,,3.2
1212723,1398593,OSWR,B22,9/3/2008,10:01:00,3.1,23.02,808,7.73,7.08,3.1,,2.7
1212724,1398594,OSWR,B22,9/3/2008,12:01:00,3,23.08,831,7.57,8.01,2.9,,2.9
1212725,1398595,OSWR,B22,9/3/2008,14:01:00,3,23.36,833,7.63,8.22,2.5,,3.1
1212726,1398596,OSWR,B22,9/3/2008,16:01:00,3,23.66,827,7.69,8.58,2.3,,2.4
1212727,1398597,OSWR,B22,9/3/2008,18:01:00,3,23.8,823,7.73,8.7,2.3,,3.1
1212728,1398598,OSWR,B22,9/3/2008,20:01:00,3,23.83,805,7.78,8.85,2.6,,3.6
1212729,1398599,OSWR,B22,9/3/2008,22:01:00,3,23.62,811,7.73,8.6,2.5,,3.4
1212730,1398600,OSWR,B22,9/4/2008,0:01:00,3,23.44,822,7.7,8.33,2.5,,3.9
1212731,1398601,OSWR,B22,9/4/2008,2:01:00,3,23.35,799,7.71,8.35,2.8,,3
1212732,1398602,OSWR,B22,9/4/2008,4:01:00,3,23.33,804,7.68,8.18,2.6,,3.4
1212733,1398603,OSWR,B22,9/4/2008,6:01:00,3,23.32,815,7.66,8.14,2.7,,3.3
1212734,1398604,OSWR,B22,9/4/2008,8:01:00,3,23.28,822,7.64,8.04,3.2,,3.3
1212735,1398605,OSWR,B22,9/4/2008,10:01:00,3,23.32,826,7.64,8.09,3.2,,2.6
1212736,1398606,OSWR,B22,9/4/2008,12:01:00,3,23.43,824,7.69,8.32,3,,3
1212737,1398607,OSWR,B22,9/4/2008,14:01:00,3,23.57,818,7.73,8.62,2.9,,2.7
1212738,1398608,OSWR,B22,9/4/2008,16:01:00,3,23.73,815,7.77,8.85,2.5,,3.3
1212739,1398609,OSWR,B22,9/4/2008,18:01:00,3,23.89,808,7.85,9.2,2.9,,3.3
1212740,1398610,OSWR,B22,9/4/2008,20:01:00,3,23.86,766,7.89,9.28,3.9,,3.5
1212741,1398611,OSWR,B22,9/4/2008,22:01:00,3,23.74,713,7.89,9.12,3.2,,3.8
1212742,1398612,OSWR,B22,9/5/2008,0:01:00,3,23.66,681,7.88,9.03,3.6,,3.5
1212743,1398613,OSWR,B22,9/5/2008,2:01:00,3,23.64,656,7.86,8.95,3.7,,3.4
1212744,1398614,OSWR,B22,9/5/2008,4:01:00,3,23.59,649,7.83,8.82,3.7,,3
1212745,1398615,OSWR,B22,9/5/2008,6:01:00,3,23.53,646,7.81,8.72,3.2,,3.1
1212746,1398616,OSWR,B22,9/5/2008,8:01:00,3,23.48,636,7.78,8.67,3.5,,3.9
1212747,1398617,OSWR,B22,9/5/2008,10:01:00,2.8,23.57,637,7.79,8.76,3.7,,2.8
1212748,1398618,OSWR,B22,9/5/2008,12:01:00,2.7,23.79,640,7.86,9.13,3.9,,3.1
1212749,1398619,OSWR,B22,9/5/2008,14:01:00,2.7,23.99,630,7.91,9.35,4.2,,3.6
1212750,1398620,OSWR,B22,9/5/2008,16:01:00,2.6,24.16,635,7.96,9.55,4.1,,3.4
1212751,1398621,OSWR,B22,9/5/2008,18:01:00,2.5,24.18,640,7.98,9.6,3.4,,3.4
1212752,1398622,OSWR,B22,9/5/2008,20:01:00,2.8,24.12,661,7.93,9.37,3.1,,3.7
1212753,1398623,OSWR,B22,9/5/2008,22:01:00,2.8,24.05,681,7.87,9.07,3.6,,3.5
1212754,1398624,OSWR,B22,9/6/2008,0:01:00,3,23.98,679,7.85,8.88,2.9,,4.1
1212755,1398625,OSWR,B22,9/6/2008,2:01:00,3,23.92,675,7.81,8.67,2.9,,3.5
1212756,1398626,OSWR,B22,9/6/2008,4:01:00,3,23.87,668,7.78,8.53,3.5,,3.6
1212757,1398627,OSWR,B22,9/6/2008,6:01:00,3,23.82,660,7.76,8.38,2.9,,2.9
1212758,1398628,OSWR,B22,9/6/2008,8:01:00,3,23.81,644,7.74,8.29,3.1,,3
1212759,1398629,OSWR,B22,9/6/2008,10:01:00,3,23.82,633,7.74,8.3,3.6,,3.6
1212760,1398630,OSWR,B22,9/6/2008,12:01:00,3,23.85,602,7.77,8.45,3.7,,3.2
1212761,1398631,OSWR,B22,9/6/2008,14:01:00,2.9,23.84,556,7.8,8.51,2.9,,3.5
1212762,1398632,OSWR,B22,9/6/2008,16:01:00,2.9,23.8,541,7.82,8.55,3.8,,3.3
1212763,1398633,OSWR,B22,9/6/2008,18:01:00,2.9,23.72,525,7.84,8.54,3.3,,3
1212764,1398634,OSWR,B22,9/6/2008,20:01:00,2.9,23.63,550,7.79,8.35,3.5,,3.1
1212765,1398635,OSWR,B22,9/6/2008,22:01:00,2.9,23.54,592,7.73,8.13,2.9,,3.5
1212766,1398636,OSWR,B22,9/7/2008,0:01:00,2.9,23.49,589,7.71,8,3.2,,2.6
1212767,1398637,OSWR,B22,9/7/2008,2:01:00,2.9,23.38,609,7.69,7.95,2.9,,3.5
1212768,1398638,OSWR,B22,9/7/2008,4:01:00,3,23.34,610,7.68,7.82,2.9,,2.4
1212769,1398639,OSWR,B22,9/7/2008,6:01:00,2.9,23.31,617,7.67,7.79,3.5,,2.7
1212770,1398640,OSWR,B22,9/7/2008,8:01:00,2.9,23.26,622,7.67,7.73,3,,2.9
1212771,1398641,OSWR,B22,9/7/2008,10:01:00,2.9,23.27,620,7.71,7.88,2.8,,2.6
1212772,1398642,OSWR,B22,9/7/2008,14:01:00,3,23.53,668,7.78,8.25,2.8,,2.6
1212773,1398643,OSWR,B22,9/7/2008,16:01:00,3,23.66,675,7.81,8.38,2.2,,2.4
1212774,1398644,OSWR,B22,9/7/2008,18:01:00,3,23.5,680,7.78,8.22,2.3,,2.5
1212775,1398645,OSWR,B22,9/7/2008,20:01:00,3,23.37,692,7.75,8.02,2.6,,2.7
1212776,1398646,OSWR,B22,9/7/2008,22:01:00,3,23.25,692,7.71,7.82,2.4,,2.4
1212777,1398647,OSWR,B22,9/8/2008,0:01:00,3,23.15,689,7.68,7.68,2.3,,2.6
1212778,1398648,OSWR,B22,9/8/2008,2:01:00,3,23.06,675,7.67,7.6,2.4,,2.6
1212779,1398649,OSWR,B22,9/8/2008,4:01:00,3,23,676,7.66,7.56,2.5,,2.1
1212780,1398650,OSWR,B22,9/8/2008,6:01:00,3,22.94,682,7.64,7.5,2.7,,2
1212781,1398651,OSWR,B22,9/8/2008,8:01:00,3,22.87,678,7.65,7.5,2.9,,2.3
1212782,1398652,OSWR,B22,9/8/2008,10:01:00,3,22.94,680,7.68,7.68,2.3,,2.4
1212783,1398653,OSWR,B22,9/8/2008,12:01:00,3,23.13,686,7.73,7.94,2.3,,2.9
1212784,1398654,OSWR,B22,9/8/2008,14:01:00,3.1,23.28,687,7.76,8.08,2.6,,2.2
1212785,1398655,OSWR,B22,9/8/2008,16:01:00,3.1,23.4,686,7.79,8.22,2,,1.7
1212786,1398656,OSWR,B22,9/8/2008,18:01:00,3.1,23.49,684,7.82,8.42,1.9,,1.8
1212787,1398657,OSWR,B22,9/8/2008,20:01:00,3.1,23.48,674,7.83,8.45,2.3,,2.6
1212788,1398658,OSWR,B22,9/8/2008,22:01:00,3.1,23.38,657,7.8,8.27,2.2,,2.3
1212789,1398659,OSWR,B22,9/9/2008,0:01:00,3.1,23.28,643,7.76,8.01,2.3,,2
1212790,1398660,OSWR,B22,9/9/2008,2:01:00,3,23.14,646,7.72,7.85,2.2,,2.4
1212791,1398661,OSWR,B22,9/9/2008,4:01:00,3,23.05,661,7.68,7.71,2.3,,2.5
1212792,1398662,OSWR,B22,9/9/2008,6:01:00,3,22.97,715,7.65,7.57,2.6,,2.3
1212793,1398663,OSWR,B22,9/9/2008,8:01:00,3,22.91,772,7.61,7.38,2.1,,2.7
1212794,1398664,OSWR,B22,9/9/2008,10:01:00,3,22.86,819,7.6,7.35,2.3,,2.2
1212795,1398665,OSWR,B22,9/9/2008,12:01:00,3,22.87,845,7.6,7.38,2.1,,2.5
1212796,1398666,OSWR,B22,9/9/2008,14:01:00,3,22.93,861,7.62,7.5,2.2,,2.4
1212797,1398667,OSWR,B22,9/9/2008,16:01:00,3,23.02,869,7.64,7.66,2.2,,3
1212798,1398668,OSWR,B22,9/9/2008,18:01:00,3,23.11,882,7.65,7.76,2,,2.3
1212799,1398669,OSWR,B22,9/9/2008,20:01:00,3,23.02,902,7.64,7.75,2.2,,2.2
1212800,1398670,OSWR,B22,9/9/2008,22:01:00,3.1,22.89,896,7.6,7.49,2.1,,2.8
1212801,1398671,OSWR,B22,9/10/2008,0:01:00,3.1,22.78,901,7.57,7.31,1.8,,2.5
1212802,1398672,OSWR,B22,9/10/2008,2:01:00,3.1,22.66,889,7.56,7.22,2.4,,1.8
1212803,1398673,OSWR,B22,9/10/2008,4:01:00,3.1,22.57,883,7.54,7.12,2.1,,2.2
1212804,1398674,OSWR,B22,9/10/2008,6:01:00,3.1,22.46,868,7.53,7.08,2,,2.2
1212805,1398675,OSWR,B22,9/10/2008,8:01:00,3.1,22.33,858,7.53,7.08,2.5,,2.7
1212806,1398676,OSWR,B22,9/10/2008,10:01:00,3.1,22.35,864,7.53,7.16,2.5,,2.7
1212807,1398677,OSWR,B22,9/10/2008,12:01:00,3.2,22.4,875,7.54,7.15,1.9,,2.8
1212808,1398678,OSWR,B22,9/10/2008,14:01:00,3.1,22.6,891,7.58,7.49,2.1,,1.9
1212809,1398679,OSWR,B22,9/10/2008,16:01:00,3.1,22.77,909,7.61,7.68,2.5,,1.7
1212810,1398680,OSWR,B22,9/10/2008,18:01:00,3.1,22.94,926,7.63,7.79,1.5,,1.9
1212811,1398681,OSWR,B22,9/10/2008,20:01:00,3.2,22.93,933,7.67,8.02,1.6,,2.2
1212812,1398682,OSWR,B22,9/10/2008,22:01:00,3.2,22.7,930,7.65,7.84,1.9,,2.6
1212813,1398683,OSWR,B22,9/11/2008,0:01:00,3.2,22.47,920,7.61,7.64,1.8,,2.6
1212814,1398684,OSWR,B22,9/11/2008,2:01:00,3.2,22.27,914,7.59,7.43,2.1,,2.5
1212815,1398685,OSWR,B22,9/11/2008,4:01:00,3.2,22.08,924,7.57,7.29,1.8,,2.2
1212816,1398686,OSWR,B22,9/11/2008,6:01:00,3.2,21.91,916,7.55,7.22,1.8,,2.3
1212817,1398687,OSWR,B22,9/11/2008,8:01:00,3.2,21.79,924,7.53,7.1,2.3,,2.1
1212818,1398688,OSWR,B22,9/11/2008,10:01:00,3.2,21.78,933,7.53,7.15,2,,2
1212819,1398689,OSWR,B22,9/11/2008,12:01:00,3.2,21.84,937,7.53,7.1,,,2.3
1212820,1398690,OSWR,B22,9/11/2008,14:01:00,3.1,22.22,941,7.6,7.7,1.6,,2.3
1212821,1398691,OSWR,B22,9/11/2008,16:01:00,3.1,22.55,940,7.67,8.16,1.4,,3.2
1212822,1398692,OSWR,B22,9/11/2008,18:01:00,3.1,22.56,939,7.63,7.87,1.5,,2.3
1212823,1398693,OSWR,B22,9/11/2008,20:01:00,3.1,22.54,928,7.66,8.01,6.8,,2.8
1212824,1398694,OSWR,B22,9/11/2008,22:01:00,3.1,22.38,901,7.65,7.91,2.2,,2.8
1212825,1398695,OSWR,B22,9/12/2008,0:01:00,3.1,22.26,896,7.61,7.65,1.8,,2.1
1212826,1398696,OSWR,B22,9/12/2008,2:01:00,3.1,22.12,892,7.59,7.51,1.7,,3.2
1212827,1398697,OSWR,B22,9/12/2008,4:01:00,3.1,22,906,7.58,7.37,1.8,,2.4
1212828,1398698,OSWR,B22,9/12/2008,6:01:00,3.1,21.89,925,7.56,7.23,2.2,,2.7
1212829,1398699,OSWR,B22,9/12/2008,8:01:00,3.1,21.81,949,7.53,7.07,2.4,,2.2
1212830,1398700,OSWR,B22,9/12/2008,10:01:00,3,21.81,968,7.53,7.02,2.1,,2.2
1212831,1398701,OSWR,B22,9/12/2008,12:01:00,3,21.84,984,7.54,7.2,2.3,,2.7
1212832,1398702,OSWR,B22,9/12/2008,14:01:00,3,21.87,992,7.56,7.27,2,,3
1212833,1398703,OSWR,B22,9/12/2008,16:01:00,3,21.87,992,7.57,7.4,2.1,,2.4
1212834,1398704,OSWR,B22,9/12/2008,18:01:00,3,21.85,981,7.58,7.44,2.3,,2.6
1212835,1398705,OSWR,B22,9/12/2008,20:01:00,3,21.84,975,7.56,7.37,2,,2
1212836,1398706,OSWR,B22,9/12/2008,22:01:00,3,21.8,961,7.55,7.25,2.1,,2.2
1212837,1398707,OSWR,B22,9/13/2008,0:01:00,3,21.77,943,7.53,7.11,2.2,,2.4
1212838,1398708,OSWR,B22,9/13/2008,2:01:00,3,21.74,938,7.52,7.01,1.9,,2.4
1212839,1398709,OSWR,B22,9/13/2008,4:01:00,3,21.72,953,7.5,6.9,2.2,,2.4
1212840,1398710,OSWR,B22,9/13/2008,6:01:00,3,21.7,967,7.49,6.8,2,,2.3
1212841,1398711,OSWR,B22,9/13/2008,8:01:00,3,21.69,969,7.48,6.69,2.3,,2.2
1212842,1398712,OSWR,B22,9/13/2008,10:01:00,3,21.71,973,7.46,6.5,2.1,,2.4
1212843,1398713,OSWR,B22,9/13/2008,12:01:00,3,21.79,975,7.48,6.65,1.8,,2
1212844,1398714,OSWR,B22,9/13/2008,14:01:00,3,21.93,967,7.5,6.84,1.7,,2
1212845,1398715,OSWR,B22,9/13/2008,16:01:00,3,22.1,956,7.52,7.02,1.7,,2.1
1212846,1398716,OSWR,B22,9/13/2008,18:01:00,3,22.11,954,7.52,6.99,1.8,,2.3
1212847,1398717,OSWR,B22,9/13/2008,20:01:00,3,22.03,951,7.49,6.73,2.1,,2.5
1212848,1398718,OSWR,B22,9/13/2008,22:01:00,3,21.94,929,7.47,6.59,1.9,,2.1
1212849,1398719,OSWR,B22,9/14/2008,0:01:00,3,21.87,922,7.46,6.45,1.8,,2.1
1212850,1398720,OSWR,B22,9/14/2008,2:01:00,2.9,21.83,922,7.45,6.35,1.8,,2.2
1212851,1398721,OSWR,B22,9/14/2008,4:01:00,2.9,21.8,908,7.45,6.41,1.5,,2.5
1212852,1398722,OSWR,B22,9/14/2008,6:01:00,2.9,21.79,891,7.45,6.44,2.1,,2.1
1212853,1398723,OSWR,B22,9/14/2008,8:01:00,2.9,21.79,890,7.45,6.43,2,,2.5
1212854,1398724,OSWR,B22,9/14/2008,10:01:00,2.9,21.81,883,7.46,6.46,2.5,,2.1
